ANMOIS;APT;FSC;ZON;CAT;MVT;PAX;PEQ;CO2;NOX;COVNM;TSP
200004;LFML;LC;I;C;39;5697;7477;0,118;0,585;0,299;0,019
200004;LFML;MC;I;A;1515;50251;50662;0,386;0,967;0,472;0,061
200004;LFML;MC;I;B;1169;118666;120712;1,150;4,209;0,503;0,183
200004;LFML;MC;I;C;142;17477;19503;0,295;1,520;0,247;0,047
200004;LFML;LC;O;C;19;5399;5675;0,049;0,211;0,051;0,008
200004;LFML;CC;M;A;48;44;1734;0,010;0,017;0,020;0,002
200004;LFML;CC;M;B;2408;260640;274890;2,590;10,733;0,753;0,411
200004;LFML;CC;M;C;70;3997;10586;0,186;1,021;0,096;0,030
200004;LFML;CC;M;A;2131;59001;63635;0,542;1,487;0,766;0,086
200004;LFML;CC;M;B;1000;64755;74097;0,494;1,818;0,186;0,078
200004;LFML;CC;M;C;79;4778;6381;0,208;1,345;0,263;0,033
200004;LFMN;LC;I;A;2;6;6;0,000;0,002;0,000;0,000
200004;LFMN;LC;I;C;92;12168;15592;0,240;1,378;0,053;0,038
200004;LFMN;MC;I;A;7011;115636;116058;1,193;2,733;3,014;0,189
200004;LFMN;MC;I;B;2185;208885;211328;2,194;8,168;0,692;0,348
200004;LFMN;MC;I;C;295;50328;53559;0,656;5,477;0,111;0,104
200004;LFMN;LC;O;C;2;724;724;0,004;0,010;0,005;0,001
200004;LFMN;CC;M;A;9;381;381;0,001;0,003;0,003;0,000
200004;LFMN;CC;M;B;2580;294245;300926;2,406;10,735;0,692;0,382
200004;LFMN;CC;M;C;13;1759;1763;0,042;0,229;0,017;0,007
200004;LFMN;CC;M;A;4105;115217;117031;1,046;2,721;1,617;0,166
200004;LFMN;CC;M;B;193;12477;12497;0,070;0,323;0,020;0,011
200004;LFOB;LC;I;C;1;0;77;0,002;0,004;0,004;0,000
200004;LFOB;MC;I;B;363;36488;36521;0,447;1,357;0,411;0,071
200004;LFOB;MC;I;C;2;344;344;0,005;0,024;0,005;0,001
200004;LFOB;CC;M;A;2;19;19;0,000;0,001;0,001;0,000
200004;LFOB;CC;M;C;1;0;0;0,005;0,017;0,008;0,001
200004;LFPG;LC;I;A;22;3994;5473;0,002;0,002;0,011;0,000
200004;LFPG;LC;I;B;33;4697;4697;0,045;0,179;0,032;0,007
200004;LFPG;LC;I;C;6155;1241422;2110401;25,529;123,804;31,563;4,052
200004;LFPG;MC;I;A;7616;262022;271854;2,266;5,599;3,433;0,360
200004;LFPG;MC;I;B;21151;1947190;2047741;25,802;94,800;8,000;4,096
200004;LFPG;MC;I;C;2055;289997;431861;5,632;27,804;5,512;0,894
200004;LFPG;LC;O;C;189;58042;70047;0,851;4,430;1,791;0,135
200004;LFPG;CC;M;A;1;0;27;0,000;0,000;0,000;0,000
200004;LFPG;CC;M;C;4;408;408;0,033;0,053;0,132;0,005
200004;LFPG;CC;M;A;1299;48854;62573;0,300;0,676;0,583;0,048
200004;LFPG;CC;M;B;4184;363292;470679;5,040;17,597;1,719;0,800
200004;LFPG;CC;M;C;211;8563;47681;0,582;2,710;1,148;0,092
200004;LFPO;LC;I;B;2;189;189;0,003;0,009;0,000;0,000
200004;LFPO;LC;I;C;319;98553;118510;1,278;6,915;1,419;0,203
200004;LFPO;MC;I;A;281;5903;5916;0,070;0,211;0,141;0,011
200004;LFPO;MC;I;B;3026;329897;348428;3,338;13,805;0,999;0,530
200004;LFPO;MC;I;C;1154;205925;251422;2,982;16,017;3,267;0,473
200004;LFPO;LC;O;C;619;218453;262910;2,629;14,085;3,565;0,417
200004;LFPO;CC;M;A;1;0;0;0,000;0,000;0,001;0,000
200004;LFPO;CC;M;B;1;0;0;0,000;0,001;0,000;0,000
200004;LFPO;CC;M;A;2449;68354;68483;0,409;0,976;0,692;0,065
200004;LFPO;CC;M;B;12271;1326522;1336625;11,481;48,757;3,690;1,822
200004;LFPO;CC;M;C;68;13956;15338;0,239;1,194;0,238;0,038
200004;LFRS;LC;I;B;34;5329;5329;0,036;0,176;0,010;0,006
200004;LFRS;LC;I;C;3;140;140;0,000;0,000;0,000;0,000
200004;LFRS;MC;I;A;347;9491;10731;0,093;0,265;0,100;0,015
200004;LFRS;MC;I;B;551;66731;69922;0,603;2,474;0,237;0,096
200004;LFRS;MC;I;C;12;2565;2565;0,024;0,141;0,034;0,004
200004;LFRS;LC;O;C;25;5628;5753;0,078;0,468;0,139;0,012
200004;LFRS;CC;M;A;238;13715;13761;0,041;0,106;0,081;0,006
200004;LFRS;CC;M;B;196;13836;18288;0,118;0,517;0,036;0,019
200004;LFRS;CC;M;A;1889;50290;50383;0,529;1,461;0,369;0,084
200004;LFRS;CC;M;B;369;29185;29335;0,273;1,017;0,148;0,043
200004;LFRS;CC;M;C;1;33;33;0,002;0,005;0,003;0,000
200004;LFSB;LC;I;C;92;10511;42117;0,271;1,437;0,146;0,043
200004;LFSB;MC;I;A;5359;138894;145420;1,017;2,035;1,712;0,161
200004;LFSB;MC;I;B;1082;94955;104844;1,197;5,247;0,433;0,190
200004;LFSB;MC;I;C;47;2966;10044;0,161;1,009;0,135;0,026
200004;LFSB;CC;M;A;40;600;759;0,002;0,004;0,004;0,000
200004;LFSB;CC;M;B;659;56511;59470;0,558;2,469;0,116;0,089
200004;LFSB;CC;M;C;2;0;0;0,012;0,096;0,002;0,002
200004;LFSB;CC;M;A;1027;18850;19045;0,180;0,340;0,341;0,029
200004;LFSB;CC;M;B;43;380;2329;0,037;0,143;0,008;0,006
200004;LFSB;CC;M;C;2;0;0;0,006;0,039;0,011;0,001
200005;LFBD;LC;I;B;4;631;631;0,004;0,022;0,001;0,001
200005;LFBD;LC;I;C;27;3314;4295;0,057;0,308;0,069;0,009
200005;LFBD;MC;I;A;559;19767;19892;0,085;0,179;0,137;0,014
200005;LFBD;MC;I;B;529;41597;43861;0,314;1,196;0,178;0,050
200005;LFBD;MC;I;C;9;1697;1737;0,025;0,126;0,082;0,004
200005;LFBD;CC;M;A;12;599;599;0,001;0,003;0,000;0,000
200005;LFBD;CC;M;B;1367;137414;146673;1,063;4,974;0,221;0,169
200005;LFBD;CC;M;C;24;3439;3446;0,060;0,364;0,039;0,010
200005;LFBD;CC;M;A;1289;32925;33622;0,331;0,974;0,286;0,052
200005;LFBD;CC;M;B;444;33353;34747;0,434;1,605;0,131;0,069
200005;LFBD;CC;M;C;2;80;89;0,004;0,019;0,001;0,001
200005;LFBO;LC;I;B;17;2783;2783;0,018;0,090;0,005;0,003
200005;LFBO;LC;I;C;9;2347;2550;0,023;0,119;0,018;0,004
200005;LFBO;MC;I;A;1548;59775;60624;0,166;0,367;0,251;0,026
200005;LFBO;MC;I;B;618;59958;60391;0,446;1,839;0,139;0,071
200005;LFBO;MC;I;C;81;502;13372;0,171;0,905;0,107;0,027
200005;LFBO;LC;O;C;21;5211;5269;0,068;0,411;0,035;0,011
200005;LFBO;CC;M;A;89;136;3698;0,011;0,018;0,021;0,002
200005;LFBO;CC;M;B;2605;265750;275829;2,138;8,816;0,593;0,339
200005;LFBO;CC;M;C;114;8355;22226;0,280;1,642;0,150;0,045
200005;LFBO;CC;M;A;2123;57925;58436;0,639;1,910;0,472;0,101
200005;LFBO;CC;M;B;357;20248;23820;0,232;0,787;0,135;0,037
200005;LFBO;CC;M;C;38;407;6133;0,087;0,481;0,073;0,014
200005;LFLL;LC;I;C;80;12079;13758;0,192;1,098;0,183;0,030
200005;LFLL;MC;I;A;3697;100235;102908;1,082;2,597;0,785;0,172
200005;LFLL;MC;I;B;2037;153552;161760;1,894;6,920;0,779;0,301
200005;LFLL;MC;I;C;77;14147;14204;0,203;1,149;0,289;0,032
200005;LFLL;LC;O;C;9;1894;1981;0,029;0,167;0,006;0,005
200005;LFLL;CC;M;A;34;0;136;0,002;0,003;0,004;0,000
200005;LFLL;CC;M;B;743;58000;62925;0,738;2,738;0,218;0,117
200005;LFLL;CC;M;C;58;2707;9380;0,124;0,760;0,061;0,020
200005;LFLL;CC;M;A;3062;86564;88120;0,799;2,154;1,053;0,127
200005;LFLL;CC;M;B;1254;86906;88933;0,881;2,973;0,398;0,140
200005;LFLL;CC;M;C;26;3735;4235;0,081;0,475;0,156;0,013
200005;LFML;LC;I;B;8;1188;1188;0,008;0,036;0,003;0,001
200005;LFML;LC;I;C;28;3760;5048;0,070;0,297;0,236;0,011
200005;LFML;MC;I;A;1553;49069;49624;0,402;1,002;0,489;0,064
200005;LFML;MC;I;B;1173;106635;108859;1,144;4,180;0,488;0,182
200005;LFML;MC;I;C;159;16420;17412;0,321;1,688;0,133;0,051
200005;LFML;LC;O;C;19;5572;5705;0,061;0,323;0,097;0,010
200005;LFML;CC;M;A;47;192;2095;0,010;0,017;0,020;0,002
200005;LFML;CC;M;B;2378;255443;271479;2,565;10,618;0,771;0,407
200005;LFML;CC;M;C;94;10867;17514;0,282;1,682;0,303;0,045
200005;LFML;CC;M;A;2315;57908;64443;0,582;1,585;0,827;0,092
200005;LFML;CC;M;B;1002;63269;74169;0,430;1,542;0,197;0,068
200005;LFML;CC;M;C;48;1701;4256;0,107;0,683;0,100;0,017
200005;LFMN;LC;I;A;8;26;26;0,000;0,000;0,000;0,000
200005;LFMN;LC;I;C;105;14506;17510;0,260;1,458;0,147;0,041
200005;LFMN;MC;I;A;8408;129824;130438;1,363;3,062;3,804;0,216
200005;LFMN;MC;I;B;2353;222301;225259;2,355;8,754;0,495;0,374
200005;LFMN;MC;I;C;308;54394;57988;0,680;5,646;0,120;0,108
200005;LFMN;LC;O;C;1;307;307;0,002;0,005;0,000;0,000
200005;LFMN;CC;M;A;2;4;4;0,000;0,000;0,000;0,000
200005;LFMN;CC;M;B;2666;295936;303498;2,488;10,869;0,714;0,395
200005;LFMN;CC;M;C;45;10351;10409;0,181;1,091;0,315;0,029
200005;LFMN;CC;M;A;5415;118840;120979;1,203;2,981;2,361;0,191
200005;LFMN;CC;M;B;186;11685;11692;0,069;0,322;0,021;0,011
200005;LFMN;CC;M;C;5;138;138;0,012;0,059;0,043;0,002
200005;LFOB;LC;I;C;3;0;186;0,013;0,037;0,020;0,002
200005;LFOB;MC;I;A;2;136;136;0,000;0,000;0,000;0,000
200005;LFOB;MC;I;B;380;31949;31999;0,473;1,440;0,477;0,075
200005;LFOB;MC;I;C;1;0;0;0,002;0,004;0,004;0,000
200005;LFPG;LC;I;A;40;7611;10893;0,007;0,012;0,025;0,001
200005;LFPG;LC;I;B;17;2407;2407;0,024;0,101;0,016;0,004
200005;LFPG;LC;I;C;6474;1266381;2126206;26,510;129,247;32,881;4,208
200005;LFPG;MC;I;A;8274;288913;298776;2,437;5,985;3,707;0,387
200005;LFPG;MC;I;B;21124;1923275;2022859;25,651;94,052;8,048;4,072
200005;LFPG;MC;I;C;2131;297681;447328;5,946;29,897;5,923;0,944
200005;LFPG;LC;O;C;143;33699;42496;0,613;3,165;1,210;0,097
200005;LFPG;CC;M;C;6;408;408;0,050;0,080;0,199;0,008
200005;LFPG;CC;M;A;1342;49228;62791;0,316;0,715;0,616;0,050
200005;LFPG;CC;M;B;4097;349518;443373;4,923;17,130;1,643;0,781
200005;LFPG;CC;M;C;232;7935;51132;0,592;2,830;0,489;0,094
200005;LFPO;LC;I;C;242;65680;81336;0,939;4,925;1,151;0,149
200005;LFPO;MC;I;A;284;5583;5602;0,070;0,210;0,141;0,011
200005;LFPO;MC;I;B;3046;303873;325667;3,355;13,832;0,871;0,533
200005;LFPO;MC;I;C;1101;178504;228933;2,641;14,200;2,333;0,419
200005;LFPO;LC;O;C;553;176384;214043;2,349;12,591;3,208;0,373
200005;LFPO;CC;M;A;1;2;2;0,000;0,000;0,000;0,000
200005;LFPO;CC;M;A;2716;76645;76791;0,457;1,083;0,780;0,073
200005;LFPO;CC;M;B;12806;1351151;1362854;11,494;48,670;3,475;1,824
200005;LFPO;CC;M;C;170;46882;48704;0,724;3,847;1,340;0,115
200005;LFRS;LC;I;A;1;2;2;0,000;0,000;0,000;0,000
200005;LFRS;LC;I;B;3;497;497;0,002;0,005;0,000;0,000
200005;LFRS;LC;I;C;5;1091;1423;0,012;0,064;0,032;0,002
200005;LFRS;MC;I;A;356;10643;11900;0,101;0,287;0,112;0,016
200005;LFRS;MC;I;B;723;83479;88034;0,771;3,200;0,276;0,122
200005;LFRS;MC;I;C;13;3381;3381;0,036;0,215;0,056;0,006
200005;LFRS;LC;O;C;18;4538;4631;0,057;0,347;0,102;0,009
200005;LFRS;CC;M;A;243;13426;13492;0,044;0,114;0,086;0,007
200005;LFRS;CC;M;B;183;13304;17652;0,106;0,449;0,028;0,017
200005;LFRS;CC;M;C;1;241;241;0,004;0,029;0,001;0,001
200005;LFRS;CC;M;A;2055;53872;53968;0,570;1,580;0,405;0,091
200005;LFRS;CC;M;B;422;34132;34277;0,311;1,140;0,137;0,049
200005;LFRS;CC;M;C;19;2475;2475;0,061;0,376;0,098;0,010
200005;LFSB;LC;I;A;4;6;6;0,000;0,001;0,000;0,000
200005;LFSB;LC;I;C;78;6019;40370;0,252;1,351;0,177;0,040
200005;LFSB;MC;I;A;5812;142615;150949;1,151;2,386;1,864;0,183
200005;LFSB;MC;I;B;1186;96276;107282;1,339;5,984;0,520;0,212
200005;LFSB;MC;I;C;40;2216;6781;0,112;0,661;0,068;0,018
200005;LFSB;CC;M;A;44;285;500;0,003;0,007;0,006;0,001
200005;LFSB;CC;M;B;679;58578;62199;0,559;2,465;0,115;0,089
200005;LFSB;CC;M;C;4;911;911;0,003;0,011;0,001;0,000
200005;LFSB;CC;M;A;1139;19992;20199;0,196;0,377;0,369;0,031
200005;LFSB;CC;M;B;58;1402;3709;0,054;0,221;0,013;0,009
200005;LFSB;CC;M;C;2;258;270;0,006;0,034;0,001;0,001
200006;LFBD;LC;I;C;27;4595;4866;0,052;0,322;0,029;0,008
200006;LFBD;MC;I;A;537;20556;20733;0,082;0,181;0,128;0,013
200006;LFBD;MC;I;B;502;43683;45806;0,310;1,164;0,153;0,049
200006;LFBD;MC;I;C;7;343;343;0,019;0,125;0,013;0,003
200006;LFBD;CC;M;A;11;409;456;0,001;0,004;0,001;0,000
200006;LFBD;CC;M;B;1259;140356;146481;0,997;4,676;0,206;0,158
200006;LFBD;CC;M;C;22;3081;3086;0,048;0,270;0,052;0,008
200006;LFBD;CC;M;A;1150;34020;34654;0,307;0,905;0,269;0,049
200006;LFBD;CC;M;B;427;37288;37964;0,420;1,543;0,129;0,067
200006;LFBO;LC;I;B;12;1827;1827;0,013;0,072;0,004;0,002
200006;LFBO;LC;I;C;20;2356;8148;0,055;0,298;0,060;0,009
200006;LFBO;MC;I;A;1480;60063;60862;0,169;0,391;0,266;0,027
200006;LFBO;MC;I;B;593;59292;59804;0,459;1,913;0,175;0,073
200006;LFBO;MC;I;C;97;596;14321;0,210;1,119;0,122;0,033
200006;LFBO;LC;O;C;21;4711;5413;0,068;0,402;0,023;0,011
200006;LFBO;CC;M;A;90;354;3755;0,011;0,019;0,021;0,002
200006;LFBO;CC;M;B;2394;262320;271416;1,976;8,147;0,545;0,314
200006;LFBO;CC;M;C;106;6478;19879;0,249;1,418;0,118;0,039
200006;LFBO;CC;M;A;1834;55095;55397;0,564;1,681;0,409;0,090
200006;LFBO;CC;M;B;360;20529;24024;0,230;0,791;0,111;0,036
200006;LFBO;CC;M;C;30;192;4603;0,068;0,369;0,049;0,011
200006;LFLL;LC;I;A;1;0;20;0,000;0,001;0,000;0,000
200006;LFLL;LC;I;B;1;83;83;0,001;0,005;0,002;0,000
200006;LFLL;LC;I;C;78;13683;15675;0,182;1,010;0,226;0,029
200006;LFLL;MC;I;A;3438;97306;100294;0,985;2,383;0,697;0,156
200006;LFLL;MC;I;B;1939;155961;163355;1,879;6,855;0,819;0,298
200006;LFLL;MC;I;C;101;19116;19490;0,244;1,359;0,245;0,039
200006;LFLL;LC;O;C;9;2310;2357;0,027;0,150;0,017;0,004
200006;LFLL;CC;M;A;35;152;419;0,002;0,004;0,004;0,000
200006;LFLL;CC;M;B;738;60671;68176;0,735;2,726;0,215;0,117
200006;LFLL;CC;M;C;34;2609;5027;0,083;0,519;0,063;0,013
200006;LFLL;CC;M;A;2686;85512;86830;0,707;1,868;0,941;0,112
200006;LFLL;CC;M;B;1195;89194;90909;0,858;2,951;0,372;0,136
200006;LFLL;CC;M;C;27;4820;5478;0,089;0,539;0,174;0,014
200006;LFML;LC;I;B;3;462;462;0,003;0,013;0,001;0,000
200006;LFML;LC;I;C;36;6600;8134;0,089;0,437;0,214;0,014
200006;LFML;MC;I;A;1452;48133;48584;0,373;0,934;0,469;0,059
200006;LFML;MC;I;B;1116;111217;112708;1,106;4,050;0,479;0,176
200006;LFML;MC;I;C;186;24291;25780;0,388;2,069;0,175;0,062
200006;LFML;LC;O;C;16;4518;4612;0,053;0,299;0,073;0,008
200006;LFML;CC;M;A;45;2;1744;0,010;0,016;0,020;0,002
200006;LFML;CC;M;B;2222;256429;267635;2,393;9,919;0,707;0,380
200006;LFML;CC;M;C;96;8442;16701;0,244;1,380;0,207;0,039
200006;LFML;CC;M;A;2121;61593;67080;0,536;1,462;0,769;0,085
200006;LFML;CC;M;B;966;65936;74038;0,426;1,497;0,183;0,068
200006;LFML;CC;M;C;48;1657;5299;0,098;0,600;0,079;0,016
200006;LFMN;LC;I;A;2;3;3;0,000;0,000;0,000;0,000
200006;LFMN;LC;I;C;110;15767;18532;0,276;1,670;0,246;0,044
200006;LFMN;MC;I;A;9216;140713;141216;1,413;3,119;4,224;0,224
200006;LFMN;MC;I;B;2381;248046;250576;2,356;8,819;0,703;0,374
200006;LFMN;MC;I;C;384;69376;73721;0,878;6,726;0,396;0,139
200006;LFMN;CC;M;A;17;557;557;0,001;0,001;0,001;0,000
200006;LFMN;CC;M;B;2518;299734;305838;2,385;10,574;0,726;0,379
200006;LFMN;CC;M;C;42;11304;11399;0,145;0,834;0,302;0,023
200006;LFMN;CC;M;A;5095;125165;127054;1,121;2,807;2,191;0,178
200006;LFMN;CC;M;B;223;17099;17110;0,093;0,412;0,037;0,015
200006;LFMN;CC;M;C;2;0;0;0,009;0,062;0,017;0,001
200006;LFOB;LC;I;C;2;0;72;0,007;0,021;0,012;0,001
200006;LFOB;MC;I;A;4;222;222;0,001;0,004;0,003;0,000
200006;LFOB;MC;I;B;348;32925;32943;0,434;1,297;0,430;0,069
200006;LFOB;MC;I;C;2;0;0;0,007;0,021;0,011;0,001
200006;LFPG;LC;I;A;19;3504;5098;0,002;0,003;0,005;0,000
200006;LFPG;LC;I;B;17;2141;2291;0,026;0,095;0,022;0,004
200006;LFPG;LC;I;C;6450;1332616;2203696;26,456;129,441;33,182;4,199
200006;LFPG;MC;I;A;7627;275282;286489;2,285;5,620;3,362;0,363
200006;LFPG;MC;I;B;20097;1912431;1979693;24,288;89,698;7,402;3,855
200006;LFPG;MC;I;C;2174;295558;491493;6,106;30,654;6,262;0,969
200006;LFPG;LC;O;C;169;42390;51383;0,752;3,927;1,539;0,119
200006;LFPG;CC;M;C;6;509;509;0,050;0,080;0,199;0,008
200006;LFPG;CC;M;A;1313;48185;61052;0,292;0,649;0,567;0,046
200006;LFPG;CC;M;B;3814;364039;432711;4,531;15,875;1,388;0,719
200006;LFPG;CC;M;C;238;12333;52789;0,640;2,934;1,343;0,102
200006;LFPO;LC;I;A;2;6;6;0,002;0,005;0,000;0,000
200006;LFPO;LC;I;C;235;66266;81965;0,942;5,151;1,074;0,149
200006;LFPO;MC;I;A;267;6124;6165;0,067;0,206;0,135;0,011
200006;LFPO;MC;I;B;2708;273073;290297;2,990;12,282;0,912;0,475
200006;LFPO;MC;I;C;1131;186954;236941;2,686;14,400;2,150;0,426
200006;LFPO;LC;O;C;560;172276;201672;2,363;12,699;3,541;0,375
200006;LFPO;CC;M;A;1;1;1;0,000;0,000;0,000;0,000
200006;LFPO;CC;M;A;2299;70557;70687;0,389;0,923;0,662;0,062
200006;LFPO;CC;M;B;11978;1376070;1387402;10,814;46,142;3,346;1,717
200006;LFPO;CC;M;C;146;39925;41374;0,623;3,312;1,347;0,099
200006;LFRS;LC;I;A;2;22;22;0,000;0,000;0,000;0,000
200006;LFRS;LC;I;C;9;2325;2325;0,022;0,142;0,066;0,003
200006;LFRS;MC;I;A;341;9545;10477;0,093;0,265;0,109;0,015
200006;LFRS;MC;I;B;671;72924;77647;0,711;2,942;0,257;0,113
200006;LFRS;MC;I;C;15;3724;3724;0,039;0,223;0,047;0,006
200006;LFRS;LC;O;C;21;5553;5705;0,068;0,419;0,121;0,011
200006;LFRS;CC;M;A;243;12899;13145;0,040;0,104;0,078;0,006
200006;LFRS;CC;M;B;164;12761;15024;0,089;0,399;0,026;0,014
200006;LFRS;CC;M;C;4;413;413;0,009;0,052;0,002;0,001
200006;LFRS;CC;M;A;1844;52704;52814;0,518;1,429;0,374;0,082
200006;LFRS;CC;M;B;381;32058;32460;0,285;1,057;0,113;0,045
200006;LFRS;CC;M;C;22;3659;3659;0,066;0,392;0,156;0,011
200006;LFSB;LC;I;A;3;4;4;0,000;0,002;0,000;0,000
200006;LFSB;LC;I;C;83;7169;39752;0,259;1,332;0,275;0,041
200006;LFSB;MC;I;A;5635;141512;148097;1,147;2,447;1,792;0,182
200006;LFSB;MC;I;B;1173;107939;118739;1,340;5,961;0,534;0,213
200006;LFSB;MC;I;C;67;3753;11319;0,179;0,977;0,127;0,028
200006;LFSB;CC;M;A;43;312;559;0,003;0,006;0,005;0,000
200006;LFSB;CC;M;B;646;59617;63050;0,524;2,317;0,110;0,083
200006;LFSB;CC;M;C;4;880;880;0,003;0,012;0,011;0,001
200006;LFSB;CC;M;A;982;21693;22030;0,167;0,318;0,318;0,026
200006;LFSB;CC;M;B;54;2349;3387;0,055;0,241;0,015;0,009
200006;LFSB;CC;M;C;5;398;400;0,012;0,061;0,043;0,002
200007;LFBD;LC;I;C;24;5237;5494;0,060;0,372;0,135;0,010
200007;LFBD;MC;I;A;565;23691;23806;0,085;0,183;0,134;0,014
200007;LFBD;MC;I;B;576;53620;55454;0,403;1,586;0,180;0,064
200007;LFBD;MC;I;C;9;353;590;0,018;0,072;0,049;0,003
200007;LFBD;CC;M;A;12;507;571;0,000;0,001;0,000;0,000
200007;LFBD;CC;M;B;1152;130038;131731;0,979;4,577;0,206;0,155
200007;LFBD;CC;M;C;48;1885;6643;0,102;0,531;0,199;0,016
200007;LFBD;CC;M;A;1179;35175;35799;0,340;1,000;0,287;0,054
200007;LFBD;CC;M;B;411;37773;38063;0,401;1,547;0,105;0,064
200007;LFBD;CC;M;C;3;692;692;0,008;0,053;0,031;0,001
200007;LFBO;LC;I;B;18;2962;2967;0,018;0,092;0,005;0,003
200007;LFBO;LC;I;C;22;4897;4899;0,042;0,241;0,024;0,007
200007;LFBO;MC;I;A;1583;67249;68085;0,196;0,455;0,266;0,031
200007;LFBO;MC;I;B;647;66861;67380;0,609;2,633;0,212;0,097
200007;LFBO;MC;I;C;86;2417;11503;0,177;0,920;0,089;0,028
200007;LFBO;LC;O;C;28;6874;7466;0,086;0,491;0,046;0,014
200007;LFBO;CC;M;A;103;410;4125;0,012;0,020;0,021;0,002
200007;LFBO;CC;M;B;2148;230293;235542;1,684;6,909;0,517;0,267
200007;LFBO;CC;M;C;99;3061;16258;0,218;1,239;0,043;0,035
200007;LFBO;CC;M;A;1763;52462;52809;0,525;1,588;0,394;0,083
200007;LFBO;CC;M;B;354;20847;24110;0,225;0,774;0,097;0,036
200007;LFBO;CC;M;C;26;1050;3752;0,065;0,369;0,073;0,010
200007;LFLL;LC;I;C;99;18047;20227;0,246;1,398;0,322;0,039
200007;LFLL;MC;I;A;3625;107354;110622;1,058;2,589;0,745;0,168
200007;LFLL;MC;I;B;2125;181806;198208;2,074;7,637;0,964;0,329
200007;LFLL;MC;I;C;169;30651;31146;0,410;2,253;0,370;0,065
200007;LFLL;LC;O;C;9;2087;2222;0,022;0,113;0,013;0,003
200007;LFLL;CC;M;A;42;502;682;0,002;0,003;0,004;0,000
200007;LFLL;CC;M;B;684;59790;64125;0,672;2,533;0,234;0,107
200007;LFLL;CC;M;C;63;2210;11120;0,133;0,801;0,112;0,021
200007;LFLL;CC;M;A;2733;88356;89696;0,746;1,968;1,010;0,118
200007;LFLL;CC;M;B;1140;83394;88901;0,801;2,853;0,285;0,127
200007;LFLL;CC;M;C;27;5232;5850;0,084;0,506;0,161;0,013
200007;LFML;LC;I;A;2;5;5;0,001;0,002;0,001;0,000
200007;LFML;LC;I;B;10;1708;1708;0,011;0,054;0,005;0,002
200007;LFML;LC;I;C;49;9392;11259;0,129;0,615;0,415;0,020
200007;LFML;MC;I;A;1550;54363;54949;0,407;1,033;0,474;0,065
200007;LFML;MC;I;B;1218;123327;124542;1,287;4,580;0,674;0,204
200007;LFML;MC;I;C;278;43517;45283;0,588;2,977;0,303;0,093
200007;LFML;LC;O;C;17;4576;4907;0,049;0,286;0,058;0,008
200007;LFML;CC;M;A;11;220;506;0,001;0,001;0,001;0,000
200007;LFML;CC;M;B;2172;247349;253117;2,316;9,565;0,772;0,368
200007;LFML;CC;M;C;113;4942;19207;0,254;1,376;0,104;0,040
200007;LFML;CC;M;A;2062;64431;68885;0,513;1,371;0,767;0,081
200007;LFML;CC;M;B;1069;79932;86258;0,329;1,165;0,169;0,052
200007;LFML;CC;M;C;54;1770;7429;0,115;0,716;0,079;0,018
200007;LFMN;LC;I;A;5;20;20;0,001;0,005;0,001;0,000
200007;LFMN;LC;I;B;2;12;12;0,004;0,012;0,000;0,001
200007;LFMN;LC;I;C;135;18633;21925;0,343;2,110;0,229;0,054
200007;LFMN;MC;I;A;7702;138370;138942;1,414;3,328;3,342;0,224
200007;LFMN;MC;I;B;2572;280615;283081;2,577;9,712;0,551;0,409
200007;LFMN;MC;I;C;376;72587;77214;0,861;7,242;0,204;0,137
200007;LFMN;CC;M;A;12;406;406;0,001;0,002;0,002;0,000
200007;LFMN;CC;M;B;2570;313976;320615;2,526;11,344;0,754;0,401
200007;LFMN;CC;M;C;17;2516;2522;0,045;0,269;0,027;0,007
200007;LFMN;CC;M;A;5440;141036;142599;1,220;3,084;2,389;0,194
200007;LFMN;CC;M;B;316;23411;23424;0,090;0,378;0,047;0,014
200007;LFMN;CC;M;C;1;0;0;0,005;0,034;0,009;0,001
200007;LFOB;LC;I;C;1;0;125;0,002;0,004;0,004;0,000
200007;LFOB;MC;I;A;12;768;768;0,004;0,012;0,008;0,001
200007;LFOB;MC;I;B;376;38898;38968;0,466;1,395;0,498;0,074
200007;LFOB;MC;I;C;1;0;0;0,005;0,017;0,008;0,001
200007;LFOB;CC;M;B;1;0;0;0,002;0,006;0,000;0,000
200007;LFOB;CC;M;B;8;376;376;0,009;0,025;0,007;0,001
200007;LFPG;LC;I;A;25;4416;7126;0,004;0,008;0,008;0,001
200007;LFPG;LC;I;B;8;1347;1347;0,011;0,046;0,007;0,002
200007;LFPG;LC;I;C;6876;1448447;2383198;28,192;138,013;36,865;4,475
200007;LFPG;MC;I;A;7739;273546;285766;2,330;5,788;3,425;0,370
200007;LFPG;MC;I;B;21532;2090991;2156985;26,024;96,961;8,195;4,131
200007;LFPG;MC;I;C;2455;370990;569551;7,238;36,007;7,873;1,149
200007;LFPG;LC;O;C;208;65857;76187;0,939;4,873;1,993;0,149
200007;LFPG;CC;M;A;1385;51885;63684;0,302;0,673;0,581;0,048
200007;LFPG;CC;M;B;3698;369807;405473;4,363;15,504;1,682;0,693
200007;LFPG;CC;M;C;311;14352;68161;0,853;4,077;1,071;0,135
200007;LFPO;LC;I;C;386;121330;139590;1,565;8,450;1,673;0,248
200007;LFPO;MC;I;A;248;5091;5122;0,059;0,174;0,120;0,009
200007;LFPO;MC;I;B;3071;330867;347175;3,416;13,990;1,072;0,542
